Local time,Ask,Bid,AskVolume,BidVolume
22.01.2024 13:10:24.376 GMT-0600,194.324,194.296,0.012,0.012
22.01.2024 13:10:24.477 GMT-0600,194.30400000000003,194.286,0.012,0.012
22.01.2024 13:10:24.879 GMT-0600,194.313,194.287,0.012,0.012
22.01.2024 13:10:24.929 GMT-0600,194.30400000000003,194.286,0.012,0.012
22.01.2024 13:10:24.980 GMT-0600,194.294,194.266,0.012,0.012
22.01.2024 13:10:25.130 GMT-0600,194.293,194.27700000000002,0.012,0.012
22.01.2024 13:10:25.281 GMT-0600,194.293,194.26700000000002,0.012,0.012
22.01.2024 13:10:25.382 GMT-0600,194.283,194.257,0.012,0.012
22.01.2024 13:10:25.683 GMT-0600,194.294,194.27599999999998,0.012,0.012
22.01.2024 13:10:26.134 GMT-0600,194.28400000000002,194.266,0.012,0.012
22.01.2024 13:10:26.586 GMT-0600,194.28400000000002,194.256,0.012,0.012
22.01.2024 13:10:26.837 GMT-0600,194.283,194.26700000000002,0.012,0.012
22.01.2024 13:10:27.088 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:27.189 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:27.289 GMT-0600,194.283,194.257,0.012,0.012
22.01.2024 13:10:27.440 GMT-0600,194.273,194.257,0.012,0.012
22.01.2024 13:10:27.841 GMT-0600,194.263,194.23700000000002,0.012,0.012
22.01.2024 13:10:27.919 GMT-0600,194.253,194.23700000000002,0.012,0.012
22.01.2024 13:10:28.025 GMT-0600,194.264,194.24599999999998,0.012,0.012
22.01.2024 13:10:28.126 GMT-0600,194.25400000000002,194.236,0.012,0.012
22.01.2024 13:10:28.328 GMT-0600,194.264,194.236,0.012,0.012
22.01.2024 13:10:28.378 GMT-0600,194.253,194.23700000000002,0.012,0.012
22.01.2024 13:10:28.680 GMT-0600,194.25400000000002,194.226,0.012,0.012
22.01.2024 13:10:28.780 GMT-0600,194.253,194.23700000000002,0.012,0.012
22.01.2024 13:10:28.831 GMT-0600,194.263,194.23700000000002,0.012,0.012
22.01.2024 13:10:28.881 GMT-0600,194.253,194.23700000000002,0.012,0.012
22.01.2024 13:10:28.932 GMT-0600,194.264,194.236,0.012,0.012
22.01.2024 13:10:29.233 GMT-0600,194.27400000000003,194.24599999999998,0.012,0.012
22.01.2024 13:10:29.383 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:29.635 GMT-0600,194.28400000000002,194.256,0.012,0.012
22.01.2024 13:10:29.686 GMT-0600,194.273,194.257,0.012,0.012
22.01.2024 13:10:29.736 GMT-0600,194.283,194.257,0.012,0.012
22.01.2024 13:10:29.787 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:29.837 GMT-0600,194.283,194.257,0.012,0.012
22.01.2024 13:10:29.887 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:30.038 GMT-0600,194.28400000000002,194.266,0.012,0.012
22.01.2024 13:10:30.540 GMT-0600,194.283,194.257,0.012,0.012
22.01.2024 13:10:30.591 GMT-0600,194.294,194.266,0.012,0.012
22.01.2024 13:10:30.741 GMT-0600,194.294,194.27599999999998,0.012,0.012
22.01.2024 13:10:30.792 GMT-0600,194.294,194.266,0.012,0.012
22.01.2024 13:10:30.942 GMT-0600,194.294,194.27599999999998,0.012,0.012
22.01.2024 13:10:30.992 GMT-0600,194.293,194.26700000000002,0.012,0.012
22.01.2024 13:10:31.043 GMT-0600,194.294,194.27599999999998,0.012,0.012
22.01.2024 13:10:31.243 GMT-0600,194.303,194.27700000000002,0.012,0.012
22.01.2024 13:10:31.344 GMT-0600,194.303,194.287,0.012,0.012
22.01.2024 13:10:31.394 GMT-0600,194.303,194.27700000000002,0.012,0.012
22.01.2024 13:10:31.444 GMT-0600,194.294,194.27599999999998,0.012,0.012
22.01.2024 13:10:31.545 GMT-0600,194.30400000000003,194.27599999999998,0.012,0.012
22.01.2024 13:10:31.695 GMT-0600,194.303,194.287,0.012,0.012
22.01.2024 13:10:32.097 GMT-0600,194.31400000000002,194.286,0.012,0.012
22.01.2024 13:10:32.147 GMT-0600,194.30400000000003,194.286,0.012,0.012
22.01.2024 13:10:32.248 GMT-0600,194.31400000000002,194.286,0.012,0.012
22.01.2024 13:10:32.348 GMT-0600,194.303,194.287,0.012,0.012
22.01.2024 13:10:32.549 GMT-0600,194.313,194.287,0.012,0.012
22.01.2024 13:10:32.649 GMT-0600,194.31400000000002,194.296,0.012,0.012
22.01.2024 13:10:32.700 GMT-0600,194.31400000000002,194.286,0.012,0.012
22.01.2024 13:10:32.800 GMT-0600,194.303,194.287,0.012,0.012
22.01.2024 13:10:32.951 GMT-0600,194.31400000000002,194.286,0.012,0.012
22.01.2024 13:10:33.001 GMT-0600,194.294,194.27599999999998,0.012,0.012
22.01.2024 13:10:33.453 GMT-0600,194.28400000000002,194.266,0.012,0.012
22.01.2024 13:10:33.604 GMT-0600,194.294,194.266,0.012,0.012
22.01.2024 13:10:33.654 GMT-0600,194.294,194.27599999999998,0.012,0.012
22.01.2024 13:10:34.106 GMT-0600,194.293,194.26700000000002,0.012,0.012
22.01.2024 13:10:34.256 GMT-0600,194.28400000000002,194.266,0.012,0.012
22.01.2024 13:10:34.457 GMT-0600,194.273,194.257,0.012,0.012
22.01.2024 13:10:35.359 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:35.410 GMT-0600,194.25400000000002,194.236,0.012,0.012
22.01.2024 13:10:35.510 GMT-0600,194.264,194.236,0.012,0.012
22.01.2024 13:10:35.561 GMT-0600,194.263,194.247,0.012,0.012
22.01.2024 13:10:35.762 GMT-0600,194.25400000000002,194.236,0.012,0.012
22.01.2024 13:10:35.812 GMT-0600,194.25400000000002,194.226,0.012,0.012
22.01.2024 13:10:35.862 GMT-0600,194.253,194.23700000000002,0.012,0.012
22.01.2024 13:10:35.963 GMT-0600,194.243,194.227,0.012,0.012
22.01.2024 13:10:36.365 GMT-0600,194.24400000000003,194.21599999999998,0.012,0.012
22.01.2024 13:10:36.465 GMT-0600,194.253,194.227,0.012,0.012
22.01.2024 13:10:37.017 GMT-0600,194.243,194.227,0.012,0.012
22.01.2024 13:10:37.118 GMT-0600,194.25400000000002,194.236,0.012,0.012
22.01.2024 13:10:37.168 GMT-0600,194.263,194.23700000000002,0.012,0.012
22.01.2024 13:10:37.218 GMT-0600,194.27400000000003,194.24599999999998,0.012,0.012
22.01.2024 13:10:38.070 GMT-0600,194.283,194.26700000000002,0.012,0.012
22.01.2024 13:10:38.121 GMT-0600,194.243,194.227,0.012,0.012
22.01.2024 13:10:38.222 GMT-0600,194.25400000000002,194.226,0.012,0.012
22.01.2024 13:10:38.272 GMT-0600,194.24400000000003,194.226,0.012,0.012
22.01.2024 13:10:38.422 GMT-0600,194.253,194.227,0.012,0.012
22.01.2024 13:10:38.523 GMT-0600,194.253,194.23700000000002,0.012,0.012
22.01.2024 13:10:38.673 GMT-0600,194.263,194.23700000000002,0.012,0.012
22.01.2024 13:10:38.724 GMT-0600,194.253,194.23700000000002,0.012,0.012
22.01.2024 13:10:38.875 GMT-0600,194.264,194.24599999999998,0.012,0.012
22.01.2024 13:10:39.226 GMT-0600,194.27400000000003,194.24599999999998,0.012,0.012
22.01.2024 13:10:39.427 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:39.477 GMT-0600,194.27400000000003,194.24599999999998,0.012,0.012
22.01.2024 13:10:39.578 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:39.628 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:39.779 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:41.233 GMT-0600,194.264,194.236,0.012,0.012
22.01.2024 13:10:41.634 GMT-0600,194.263,194.247,0.012,0.012
22.01.2024 13:10:41.835 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:41.936 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:42.187 GMT-0600,194.273,194.257,0.012,0.012
22.01.2024 13:10:42.337 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:42.438 GMT-0600,194.273,194.257,0.012,0.012
22.01.2024 13:10:42.890 GMT-0600,194.27400000000003,194.24599999999998,0.012,0.012
22.01.2024 13:10:42.940 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:43.041 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:43.341 GMT-0600,194.273,194.257,0.012,0.012
22.01.2024 13:10:43.392 GMT-0600,194.27400000000003,194.24599999999998,0.012,0.012
22.01.2024 13:10:43.642 GMT-0600,194.273,194.257,0.012,0.012
22.01.2024 13:10:44.395 GMT-0600,194.264,194.236,0.012,0.012
22.01.2024 13:10:44.445 GMT-0600,194.263,194.247,0.012,0.012
22.01.2024 13:10:44.496 GMT-0600,194.264,194.236,0.012,0.012
22.01.2024 13:10:45.750 GMT-0600,194.27400000000003,194.24599999999998,0.012,0.012
22.01.2024 13:10:45.851 GMT-0600,194.264,194.24599999999998,0.012,0.012
22.01.2024 13:10:46.102 GMT-0600,194.27400000000003,194.24599999999998,0.012,0.012
22.01.2024 13:10:46.152 GMT-0600,194.264,194.24599999999998,0.012,0.012
22.01.2024 13:10:46.353 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:46.454 GMT-0600,194.263,194.247,0.012,0.012
22.01.2024 13:10:46.504 GMT-0600,194.27400000000003,194.24599999999998,0.012,0.012
22.01.2024 13:10:46.555 GMT-0600,194.263,194.247,0.012,0.012
22.01.2024 13:10:47.458 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:47.759 GMT-0600,194.28400000000002,194.256,0.012,0.012
22.01.2024 13:10:47.860 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:47.910 GMT-0600,194.283,194.257,0.012,0.012
22.01.2024 13:10:47.961 GMT-0600,194.273,194.257,0.012,0.012
22.01.2024 13:10:48.011 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:48.212 GMT-0600,194.273,194.257,0.012,0.012
22.01.2024 13:10:48.563 GMT-0600,194.28400000000002,194.256,0.012,0.012
22.01.2024 13:10:48.613 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:48.714 GMT-0600,194.283,194.26700000000002,0.012,0.012
22.01.2024 13:10:48.764 GMT-0600,194.283,194.257,0.012,0.012
22.01.2024 13:10:48.865 GMT-0600,194.283,194.26700000000002,0.012,0.012
22.01.2024 13:10:49.266 GMT-0600,194.28400000000002,194.256,0.012,0.012
22.01.2024 13:10:49.768 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:50.448 GMT-0600,194.273,194.257,0.012,0.012
22.01.2024 13:10:52.154 GMT-0600,194.264,194.24599999999998,0.012,0.012
22.01.2024 13:10:54.060 GMT-0600,194.27400000000003,194.24599999999998,0.012,0.012
22.01.2024 13:10:54.110 GMT-0600,194.264,194.24599999999998,0.012,0.012
22.01.2024 13:10:54.512 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:54.612 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:54.813 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:55.214 GMT-0600,194.283,194.257,0.012,0.012
22.01.2024 13:10:55.315 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:55.366 GMT-0600,194.28400000000002,194.256,0.012,0.012
22.01.2024 13:10:55.416 GMT-0600,194.273,194.257,0.012,0.012
22.01.2024 13:10:55.467 GMT-0600,194.28400000000002,194.256,0.012,0.012
22.01.2024 13:10:55.517 GMT-0600,194.273,194.257,0.012,0.012
22.01.2024 13:10:55.868 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:55.969 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:10:56.019 GMT-0600,194.273,194.247,0.012,0.012
22.01.2024 13:10:57.773 GMT-0600,194.283,194.257,0.012,0.012
22.01.2024 13:10:57.973 GMT-0600,194.27400000000003,194.24599999999998,0.012,0.012
22.01.2024 13:10:59.426 GMT-0600,194.263,194.247,0.012,0.012
22.01.2024 13:11:01.334 GMT-0600,194.253,194.227,0.012,0.012
22.01.2024 13:11:01.386 GMT-0600,194.24400000000003,194.21599999999998,0.012,0.012
22.01.2024 13:11:01.737 GMT-0600,194.233,194.217,0.012,0.012
22.01.2024 13:11:01.787 GMT-0600,194.233,194.20700000000002,0.012,0.012
22.01.2024 13:11:01.837 GMT-0600,194.234,194.21599999999998,0.012,0.012
22.01.2024 13:11:01.938 GMT-0600,194.234,194.206,0.012,0.012
22.01.2024 13:11:02.692 GMT-0600,194.234,194.21599999999998,0.012,0.012
22.01.2024 13:11:02.993 GMT-0600,194.234,194.206,0.012,0.012
22.01.2024 13:11:03.244 GMT-0600,194.234,194.21599999999998,0.012,0.012
22.01.2024 13:11:03.395 GMT-0600,194.234,194.206,0.012,0.012
22.01.2024 13:11:03.446 GMT-0600,194.234,194.21599999999998,0.012,0.012
22.01.2024 13:11:04.248 GMT-0600,194.234,194.206,0.012,0.012
22.01.2024 13:11:04.349 GMT-0600,194.22400000000002,194.196,0.012,0.012
22.01.2024 13:11:05.001 GMT-0600,194.22400000000002,194.206,0.012,0.012
22.01.2024 13:11:06.906 GMT-0600,194.19299999999998,194.17700000000002,0.012,0.012
22.01.2024 13:11:07.058 GMT-0600,194.183,194.167,0.012,0.012
22.01.2024 13:11:07.560 GMT-0600,194.174,194.15599999999998,0.012,0.012
22.01.2024 13:11:08.212 GMT-0600,194.18400000000003,194.15599999999998,0.012,0.012
22.01.2024 13:11:08.262 GMT-0600,194.174,194.15599999999998,0.012,0.012
22.01.2024 13:11:08.313 GMT-0600,194.15400000000002,194.136,0.012,0.012
22.01.2024 13:11:08.363 GMT-0600,194.163,194.137,0.012,0.012
22.01.2024 13:11:08.414 GMT-0600,194.153,194.137,0.012,0.012
22.01.2024 13:11:08.765 GMT-0600,194.163,194.137,0.012,0.012
22.01.2024 13:11:09.017 GMT-0600,194.173,194.157,0.012,0.012
22.01.2024 13:11:09.167 GMT-0600,194.174,194.146,0.012,0.012
22.01.2024 13:11:09.368 GMT-0600,194.163,194.14700000000002,0.012,0.012
22.01.2024 13:11:09.469 GMT-0600,194.173,194.14700000000002,0.012,0.012
22.01.2024 13:11:09.519 GMT-0600,194.174,194.15599999999998,0.012,0.012
22.01.2024 13:11:09.620 GMT-0600,194.174,194.146,0.012,0.012
22.01.2024 13:11:09.795 GMT-0600,194.174,194.15599999999998,0.012,0.012
22.01.2024 13:11:09.848 GMT-0600,194.174,194.146,0.012,0.012
22.01.2024 13:11:10.250 GMT-0600,194.174,194.15599999999998,0.012,0.012
22.01.2024 13:11:10.401 GMT-0600,194.173,194.14700000000002,0.012,0.012
22.01.2024 13:11:10.652 GMT-0600,194.173,194.157,0.012,0.012
22.01.2024 13:11:10.905 GMT-0600,194.18400000000003,194.15599999999998,0.012,0.012
22.01.2024 13:11:11.109 GMT-0600,194.174,194.15599999999998,0.012,0.012
22.01.2024 13:11:12.612 GMT-0600,194.18400000000003,194.166,0.012,0.012
22.01.2024 13:11:12.813 GMT-0600,194.19400000000002,194.166,0.012,0.012
22.01.2024 13:11:12.914 GMT-0600,194.19400000000002,194.176,0.012,0.012
22.01.2024 13:11:13.015 GMT-0600,194.204,194.176,0.012,0.012
22.01.2024 13:11:13.065 GMT-0600,194.204,194.18599999999998,0.012,0.012
22.01.2024 13:11:13.316 GMT-0600,194.21400000000003,194.196,0.012,0.012
22.01.2024 13:11:15.723 GMT-0600,194.22400000000002,194.206,0.012,0.012
22.01.2024 13:11:17.530 GMT-0600,194.233,194.20700000000002,0.012,0.012
22.01.2024 13:11:17.581 GMT-0600,194.22400000000002,194.206,0.012,0.012
22.01.2024 13:11:19.737 GMT-0600,194.234,194.21599999999998,0.012,0.012
22.01.2024 13:11:19.887 GMT-0600,194.24400000000003,194.226,0.012,0.012
22.01.2024 13:11:22.744 GMT-0600,194.253,194.23700000000002,0.012,0.012
22.01.2024 13:11:22.944 GMT-0600,194.24400000000003,194.226,0.012,0.012
22.01.2024 13:11:23.496 GMT-0600,194.234,194.21599999999998,0.012,0.012
22.01.2024 13:11:24.098 GMT-0600,194.243,194.217,0.012,0.012
22.01.2024 13:11:24.549 GMT-0600,194.22400000000002,194.206,0.012,0.012
22.01.2024 13:11:24.599 GMT-0600,194.203,194.187,0.012,0.012
22.01.2024 13:11:24.750 GMT-0600,194.21400000000003,194.196,0.012,0.012
22.01.2024 13:11:25.001 GMT-0600,194.22299999999998,194.20700000000002,0.012,0.012
22.01.2024 13:11:28.009 GMT-0600,194.21400000000003,194.196,0.012,0.012
22.01.2024 13:11:29.613 GMT-0600,194.22299999999998,194.197,0.012,0.012
22.01.2024 13:11:29.814 GMT-0600,194.213,194.197,0.012,0.012
22.01.2024 13:11:30.065 GMT-0600,194.213,194.187,0.012,0.012
22.01.2024 13:11:30.116 GMT-0600,194.21400000000003,194.196,0.012,0.012
22.01.2024 13:11:30.517 GMT-0600,194.21400000000003,194.18599999999998,0.012,0.012
22.01.2024 13:11:30.768 GMT-0600,194.213,194.197,0.012,0.012
22.01.2024 13:11:30.918 GMT-0600,194.204,194.176,0.012,0.012
22.01.2024 13:11:31.370 GMT-0600,194.204,194.18599999999998,0.012,0.012
22.01.2024 13:11:34.529 GMT-0600,194.213,194.197,0.012,0.012
22.01.2024 13:11:35.058 GMT-0600,194.22299999999998,194.20700000000002,0.012,0.012
22.01.2024 13:11:38.115 GMT-0600,194.213,194.187,0.012,0.012
22.01.2024 13:11:38.718 GMT-0600,194.213,194.197,0.012,0.012
22.01.2024 13:11:45.645 GMT-0600,194.204,194.18599999999998,0.012,0.012
22.01.2024 13:11:45.695 GMT-0600,194.204,194.176,0.012,0.012
22.01.2024 13:11:45.948 GMT-0600,194.203,194.187,0.012,0.012
22.01.2024 13:11:46.450 GMT-0600,194.213,194.187,0.012,0.012
22.01.2024 13:11:48.654 GMT-0600,194.22400000000002,194.196,0.012,0.012
22.01.2024 13:11:48.854 GMT-0600,194.213,194.197,0.012,0.012
22.01.2024 13:11:51.211 GMT-0600,194.22400000000002,194.206,0.012,0.012
22.01.2024 13:11:52.115 GMT-0600,194.21400000000003,194.196,0.012,0.012
22.01.2024 13:11:52.566 GMT-0600,194.203,194.187,0.012,0.012
22.01.2024 13:11:53.970 GMT-0600,194.204,194.176,0.012,0.012
22.01.2024 13:11:54.528 GMT-0600,194.203,194.187,0.012,0.012
22.01.2024 13:11:58.185 GMT-0600,194.213,194.197,0.012,0.012
22.01.2024 13:11:59.037 GMT-0600,194.203,194.187,0.012,0.012
22.01.2024 13:12:00.240 GMT-0600,194.19400000000002,194.166,0.012,0.012
22.01.2024 13:12:00.892 GMT-0600,194.19400000000002,194.176,0.012,0.012
22.01.2024 13:12:01.494 GMT-0600,194.19400000000002,194.166,0.012,0.012
22.01.2024 13:12:02.396 GMT-0600,194.183,194.167,0.012,0.012
22.01.2024 13:12:02.447 GMT-0600,194.173,194.14700000000002,0.012,0.012
22.01.2024 13:12:02.898 GMT-0600,194.173,194.157,0.012,0.012
22.01.2024 13:12:03.099 GMT-0600,194.174,194.146,0.012,0.012
22.01.2024 13:12:04.202 GMT-0600,194.163,194.137,0.012,0.012
22.01.2024 13:12:04.353 GMT-0600,194.16400000000002,194.146,0.012,0.012
22.01.2024 13:12:05.020 GMT-0600,194.174,194.15599999999998,0.012,0.012
22.01.2024 13:12:07.778 GMT-0600,194.19400000000002,194.166,0.012,0.012
22.01.2024 13:12:07.828 GMT-0600,194.18400000000003,194.166,0.012,0.012
22.01.2024 13:12:07.979 GMT-0600,194.174,194.15599999999998,0.012,0.012
22.01.2024 13:12:08.036 GMT-0600,194.174,194.146,0.012,0.012
22.01.2024 13:12:08.090 GMT-0600,194.173,194.157,0.012,0.012
22.01.2024 13:12:11.397 GMT-0600,194.19299999999998,194.167,0.012,0.012
22.01.2024 13:12:11.548 GMT-0600,194.19299999999998,194.17700000000002,0.012,0.012
22.01.2024 13:12:12.250 GMT-0600,194.19299999999998,194.167,0.012,0.012
22.01.2024 13:12:12.552 GMT-0600,194.19400000000002,194.176,0.012,0.012
22.01.2024 13:12:14.657 GMT-0600,194.203,194.187,0.012,0.012
22.01.2024 13:12:15.109 GMT-0600,194.213,194.187,0.012,0.012
22.01.2024 13:12:15.209 GMT-0600,194.203,194.187,0.012,0.012
22.01.2024 13:12:15.511 GMT-0600,194.203,194.17700000000002,0.012,0.012
22.01.2024 13:12:15.662 GMT-0600,194.204,194.18599999999998,0.012,0.012
22.01.2024 13:12:16.514 GMT-0600,194.21400000000003,194.18599999999998,0.012,0.012
22.01.2024 13:12:16.815 GMT-0600,194.204,194.18599999999998,0.012,0.012
22.01.2024 13:12:17.117 GMT-0600,194.21400000000003,194.18599999999998,0.012,0.012
22.01.2024 13:12:17.367 GMT-0600,194.21400000000003,194.196,0.012,0.012
22.01.2024 13:12:21.228 GMT-0600,194.22299999999998,194.197,0.012,0.012
22.01.2024 13:12:21.378 GMT-0600,194.233,194.217,0.012,0.012
22.01.2024 13:12:21.529 GMT-0600,194.233,194.20700000000002,0.012,0.012
22.01.2024 13:12:22.181 GMT-0600,194.234,194.21599999999998,0.012,0.012
22.01.2024 13:12:22.332 GMT-0600,194.24400000000003,194.21599999999998,0.012,0.012
22.01.2024 13:12:22.382 GMT-0600,194.234,194.21599999999998,0.012,0.012
22.01.2024 13:12:22.633 GMT-0600,194.233,194.20700000000002,0.012,0.012
22.01.2024 13:12:23.436 GMT-0600,194.22400000000002,194.206,0.012,0.012
22.01.2024 13:12:23.737 GMT-0600,194.24400000000003,194.226,0.012,0.012
22.01.2024 13:12:23.788 GMT-0600,194.24400000000003,194.21599999999998,0.012,0.012
22.01.2024 13:12:24.189 GMT-0600,194.24400000000003,194.226,0.012,0.012
22.01.2024 13:12:25.642 GMT-0600,194.263,194.23700000000002,0.012,0.012
22.01.2024 13:12:26.093 GMT-0600,194.264,194.24599999999998,0.012,0.012
22.01.2024 13:12:26.194 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:12:26.746 GMT-0600,194.27400000000003,194.24599999999998,0.012,0.012
22.01.2024 13:12:27.649 GMT-0600,194.25400000000002,194.236,0.012,0.012
22.01.2024 13:12:27.699 GMT-0600,194.253,194.227,0.012,0.012
22.01.2024 13:12:27.850 GMT-0600,194.25400000000002,194.236,0.012,0.012
22.01.2024 13:12:27.900 GMT-0600,194.25400000000002,194.226,0.012,0.012
22.01.2024 13:12:28.001 GMT-0600,194.25400000000002,194.236,0.012,0.012
22.01.2024 13:12:31.161 GMT-0600,194.264,194.24599999999998,0.012,0.012
22.01.2024 13:12:31.211 GMT-0600,194.264,194.236,0.012,0.012
22.01.2024 13:12:31.763 GMT-0600,194.264,194.24599999999998,0.012,0.012
22.01.2024 13:12:33.367 GMT-0600,194.25400000000002,194.236,0.012,0.012
22.01.2024 13:12:33.418 GMT-0600,194.25400000000002,194.226,0.012,0.012
22.01.2024 13:12:34.370 GMT-0600,194.243,194.217,0.012,0.012
22.01.2024 13:12:34.785 GMT-0600,194.24400000000003,194.226,0.012,0.012
22.01.2024 13:12:39.901 GMT-0600,194.233,194.217,0.012,0.012
22.01.2024 13:12:41.054 GMT-0600,194.233,194.20700000000002,0.012,0.012
22.01.2024 13:12:41.455 GMT-0600,194.22299999999998,194.20700000000002,0.012,0.012
22.01.2024 13:12:42.657 GMT-0600,194.234,194.206,0.012,0.012
22.01.2024 13:12:42.708 GMT-0600,194.233,194.217,0.012,0.012
22.01.2024 13:12:43.260 GMT-0600,194.24400000000003,194.226,0.012,0.012
22.01.2024 13:12:47.982 GMT-0600,194.264,194.236,0.012,0.012
22.01.2024 13:12:48.483 GMT-0600,194.263,194.247,0.012,0.012
22.01.2024 13:12:49.485 GMT-0600,194.273,194.257,0.012,0.012
22.01.2024 13:12:50.238 GMT-0600,194.283,194.26700000000002,0.012,0.012
22.01.2024 13:12:50.890 GMT-0600,194.27400000000003,194.256,0.012,0.012
22.01.2024 13:12:54.698 GMT-0600,194.283,194.257,0.012,0.012
22.01.2024 13:12:54.848 GMT-0600,194.283,194.26700000000002,0.012,0.012
22.01.2024 13:12:56.203 GMT-0600,194.30400000000003,194.27599999999998,0.012,0.012
22.01.2024 13:12:56.253 GMT-0600,194.294,194.27599999999998,0.012,0.012
